0010000060;0420003237,0420002235,0420003506,0340000061,0420000112,0420003130,0420000178,0420003307,0420003412,0420000071,0420000156,0010000579,0420000145,0010001143,0420002228,0010001057,0420003233,0010001364,0420003358,0420003234,0420003177,0420003662,0420003166,0420003240,0010001018,0420003479,0010000230,0010000675,0420003417,0010000244,0010000138,0420003148,0010000633,0420003272,0420002022,0420001562,0010001582,0420003111,0010000693,0420000732,0400001023,0420003211,0010000976,0420003297,0420003538,0420003309,0420000113,0420000160,0420003204,0420000687,0200000375,0010001427,0010001844,0420003557,0010000234,0420003261,0010001809,0420003456,0420003144,0010001267,0010002103,0420003245,0420003607,0420003242,0420003201,0420003225,0010001813,0420003241,0420003105,0010002145,0420000102,0420002751,0420003254,0010000711,0400000235,0420003467,0420003737,0400001028,0420003193,0010000279,0420003316,0420002258,0010000132,0420003432,0420003377,0010001029,0420003342,0420001596,0010000965,0420003440,0130001057,0420000676,0400000169,0420003249,0420003161,0420003315,0010001812,0010001872,0010001400,0010000248,0420000065,0420003546,0010000592,0420003119,0420000153,0420003156,0010001378,0010000724,0010000650,0010001561,0420003338,0420003337,0010000265,0420002739,0010001290,0420002232,0420003109,0420003100,0420002747,0420002032,0010001367,0010000078,0010001020,0010000992,0010002076,0010000690,0010001281,0420002007,0420003308,0420003202,0420003223,0400001387,0420003365,0010001782,0420003462,0010000626,0420001190,0420001553,0340001560,0010001795,0190000021,0420000678,0420003168,0010001779,0420003322,0420003293,0420003654,0010001807,0010001417,0420003493,0420003278,0010000259,0010000219,0010001798,0340001535,0010000266,0340000290,0420003112,0420003129,0420003175,0420003373,0010000629,0420003227,0010001006,0010001321,0010001293,0010001821,0010000705,0420001185,0080001143,0010000176,0420001582,0010002120,0420003187,0010001021,0420002726,0420003107,0010000133,0420003238,0010001412,0410001289,0010000073,0420003583,0010000691,0010000975,0420003614,0420003294,0010000534,0420001217,0010000069,0420003642,0010001382,0010002084,0010000623,0010000129,0010001072,0420000298,0420003215,0010001306,0420000668,0420000281,0010000188,0010000172,0010000237,0420003421,0010000039,0010000067,0220000475,0010001083,0010001380,0420003213,0010000590,0420003283,0420001544,0420001555,0420003512,0010000007,0420000719,0010001368,0010000959,0420000688,0010000019,0420003561,0420003114,0010001559,0420001542,0420003189,0420003174,0420003525,0010001766,0420003138,0010000046,0010001546,0010001051,0010000241,0010001358,0420003569,0420003511,0420000125,0420003449,0420001559,0010001075,0010001053,0420002718,0420001195,0420001220,0420001230,0010000171,0010000031,0420002252,0010000542,0420003591,0420000069,0420003274,0010000162,0010000000
0010000062;0010000025,0240000897,0010000058
0010000064;0010000994,0680000353
0010000065;0010001055,0010000751,0010001414,0010001046,0010001548,0010000218
0010000067;0010000590,0420003260,0010001546,0420001197,0010001290,0420003187,0420003480,0400001049,0190000021,0190000107,0420003546,0420001521,0420003177,0420001563,0010001083,0010001380,0010000000
0010000070;0380001290,0090000218,0090000104,0010001306,0360000450,0010000116,0010000523,0050000024,0010001656,0010000385,0010000778,0010000590,0380000848,0010000009,0380000974,0380000968,0090000669,0380001291,0010001051,0010000108,0010001682,0380001379,0090000364,0090000095,0380000835,0010001053,0100000146,0010001021,0560000989,0010001973,0010000133,0010000557,0010001879,0080000400,0010000685,0090000752,0380000822,0010000069
0010000078;0420003283,0420002853,0420001711,0420003660,0420002002,0420003258,0420001487,0010001242,0420003714,0340001436
0010000090;0010001480,0010000978,0010001143,0420003100,0420001535,0010000418,0420003168,0010000959,0010001344,0010001108,0420003152,0010000965,0010001281,0010001804,0010000196,0420003156,0010001267,0010001283
0010000094;0010000086
0010000098;0010001266,0360000564,0380001128,0010001273,0010001491,0010000075
0010000112;0090000124,0010000086
0010000114;0300001540,0010001252,0400001244
0010000115;0080000112,0010000070,0090000225
0010000121;0310000352,0010000264,0250000583,0310000015,0040000392,0310000374,0310000391,0310001120,0090000465,0310001137,0100000060,0150000251,0310000949,0160001188,0010000198,0010000195,0090000546,0010000236,0080000289,0010001215,0050001441,0310000021,0310000287
0010000123;0110000667,0130001485,0010000114
0010000125;0010001961
0010000126;0010000756,0010000914,0010001763,0090001629,0010001714,0380000591,0010000840,0010001597,0410001024,0010000034,0380000575,0010001006,0380000612,0010001746,0410002548,0010001205,0390000065,0010001566
0010000128;0010000535,0010000987
0010000129;0420003237,0420003310,0420003506,0010000527,0420003598,0010000086,0010000523,0420001281,0420001535,0010001364,0420003495,0010001018,0010000244,0420003148,0420003196,0010001582,0010000550,0420003401,0420000732,0420003211,0010000976,0010000596,0420001573,0010000234,0420003261,0420003285,0420003151,0420000684,0010001813,0420000102,0420003296,0420003379,0010000127,0010000279,0420003195,0420003200,0010000132,0420003276,0420003377,0010001029,0420003480,0420003440,0010001872,0010001812,0010001400,0420003119,0420003648,0010000650,0010001290,0010000688,0010001367,0010001020,0010002076,0010000690,0010001551,0420000701,0010001281,0420003308,0420003365,0010001782,0010001770,0420003168,0010001779,0400001064,0010001807,0010001417,0010000219,0420003484,0010001798,0010000266,0420003112,0010001321,0080001143,0010000176,0420003250,0010001021,0420003107,0010000133,0010001412,0010000691,0010000975,0420001548,0010000069,0420003198,0010001382,0010002084,0010000623,0010001072,0420003215,0010000188,0010000237,0420000682,0010001380,0220000475,0010000590,0420003283,0420001544,0420003313,0010001368,0010001413,0010000019,0420003174,0420001542,0420003189,0010000142,0010001407,0010001418,0010001546,0010001051,0010001358,0420003719,0420000714,0420003511,0420003298,0420003426,0010002147,0420001230,0010000171,0420003274,0010000162,0010000000
0010000132;0010001051,0010000171,0010000359,0010000073,0010000691,0010000219
0010000133;0420000071,0010000265,0010000007,0010000129,0190000021,0010000171,0010000959,0340000061,0420000688,0010000188,0420000113,0420003189,0420000069,0010001380,0010000279,0010000000,0010000689,0010001402
0010000136;0010000196,0010000215,0010000250,0090000181
0010000137;0010000121,0010000983
0010000139;0010000094,0010000628,0010001752,0010000849
0010000142;0010000129,0010000344,0420003152,0010000237,0420000178,0010001380,0010001828,0420003744,0420000223,0420001529,0420000385,0420003493,0010000278,0420003516,0010000266,0010000260,0420003579,0420002411,0420003161,0420000687,0420003188,0090001117,0010001809,0420003156,0340000516
0010000145;0010000562,0010001441
0010000148;0010001202
0010000152;0080000339,0300000162,0010000707,0030000009
0010000157;0010000311,0010000744,0010001306,0010001063
0010000158;0300001549,0010001009,0010001063,0010001593,0300001246,0300000672,0300000788,0010001306,0300001295,0300000642,0010000744,0300001190,0010000974,0010002090,0010000924,0010000606,0010001058,0010000637
0010000160;0010000587,0010000070,0130000313
0010000162;0420003237,0420002235,0420003310,0010000527,0420001565,0010000086,0420000112,0420003130,0420000178,0420003220,0420003412,0010000630,0420000071,0420000156,0420001197,0010000579,0420000145,0420002228,0420000223,0420003233,0420001535,0420003101,0420003358,0420003177,0400001030,0420003166,0420003240,0010001018,0420001552,0010000230,0420003479,0010000244,0420003498,0010000138,0420003272,0420002022,0420001562,0010001582,0010000693,0010000550,0420000732,0420003211,0010000976,0420003538,0420003309,0420000113,0420003204,0010000596,0420001554,0200000375,0420000103,0340001201,0420003662,0420003261,0010001809,0420003456,0420003151,0420003285,0010001415,0420003242,0420003201,0420003225,0010001813,0420003241,0420003459,0420003507,0420003105,0420000102,0420003423,0420003145,0010000711,0420003467,0420003379,0010000279,0420003316,0420003200,0420001560,0010000132,0010001029,0420003480,0420003270,0420001196,0420001596,0010000965,0420003509,0420003440,0130001057,0420000676,0420000139,0420000155,0420003161,0010001872,0010001812,0010001400,0010000248,0420003119,0010000576,0420003156,0010001378,0420003578,0010000650,0190000003,0420003338,0010000265,0420002739,0010001290,0420002232,0420000087,0420003109,0010000688,0420003100,0010001367,0420002747,0010000992,0010002076,0010000690,0420003152,0420001547,0420000701,0010001281,0420002007,0420003308,0420003202,0420003223,0400001387,0420003365,0010001782,0420003462,0130000977,0420001190,0340001560,0420003485,0190000021,0420003413,0420003168,0010001779,0420003322,0420003293,0420003340,0420003493,0010001417,0010000060,0420003278,0010000219,0420003685,0420003484,0420003516,0340001535,0010000266,0420003129,0420003112,0420003311,0420003175,0420003373,0010000629,0010001321,0010001293,0010001821,0420001524,0080001143,0010000176,0420003250,0010002120,0420003187,0010001021,0420003481,0420003107,0010000133,0420003664,0010000090,0410001289,0010000073,0420001563,0010000691,0010000975,0420003614,0420001548,0420003294,0010000534,0010000069,0420003198,0400001355,0010001382,0010002084,0010000623,0420003341,0420003246,0010000129,0010001072,0420003215,0200000616,0420003398,0420000668,0420000131,0010000188,0010000172,0010000237,0420000682,0420003421,0010000039,0220000475,0420000297,0010001380,0010000590,0420003283,0420001544,0420001555,0420003512,0010000007,0010001368,0210001263,0010000959,0010001413,0420001542,0420003189,0010000142,0010001766,0420003518,0010001407,0010000046,0420003138,0010001418,0010001051,0420001214,0420003469,0010000241,0010001546,0010001358,0420003715,0420003511,0420001566,0010001288,0420003205,0420003406,0420001559,0420003260,0010001075,0420003125,0010001053,0420000027,0420001195,0420003256,0010000171,0010000542,0420003591,0420000069,0420003274,0420003707,0010001019,0010000000,0190000394,0190000487
0010000164;0110000667,0010000123,0010000114
0010000165;0090000148,0010000160,0130000337
0010000171;0420003237,0420003167,0420002235,0400000960,0010000086,0420003130,0420003314,0420000178,0420000071,0010000579,0420000145,0010001057,0420001535,0420003233,0010001364,0420003358,0420003234,0420003662,0420003166,0420003240,0010001018,0420003479,0010000230,0010000244,0010000138,0010000633,0420003272,0010001582,0010000693,0010000550,0420003211,0010000976,0420003538,0420003309,0420000113,0420000160,0420003204,0420000687,0200000375,0010001427,0420003557,0010000234,0420003261,0010001809,0420003285,0010001267,0010001283,0010001415,0010002103,0420003242,0420003201,0420003225,0010001813,0420003241,0420003459,0010002145,0420000102,0420003620,0420003145,0010000711,0420003193,0010000279,0420003316,0420003200,0420001560,0010000132,0420003432,0420003377,0010001029,0130000333,0420001596,0010000965,0420003440,0130001057,0420000139,0420003249,0010001872,0010001400,0190000729,0420003119,0010000576,0420000153,0010001378,0420003337,0010000265,0420002739,0010001290,0420002232,0420000087,0420003109,0010000688,0420002747,0010001367,0010000078,0010000992,0010002076,0010000690,0010001281,0420003308,0400001387,0010001782,0420003462,0130000977,0420001190,0340001560,0010001795,0420003485,0190000021,0420003413,0420003168,0010001779,0420003322,0420003293,0010000060,0420003493,0420003278,0010000219,0010001798,0010000266,0340000290,0420003112,0420003129,0420003373,0420002710,0010001006,0010001321,0010001821,0080001143,0010000176,0420003250,0010002120,0010001021,0420003481,0420003107,0010000133,0420003238,0410001289,0010000073,0010000691,0010000975,0420003614,0420001548,0420003294,0010000534,0010000069,0420003198,0400001355,0010001382,0010002084,0010000623,0420003246,0010000129,0010001072,0420003215,0010000593,0010001306,0200000616,0010000188,0010000172,0010000237,0420000682,0010000039,0010001380,0420003213,0010000590,0420003283,0420001555,0420003512,0010000007,0420001529,0010001368,0010000718,0010000959,0010001413,0420000688,0420003114,0420001542,0420003189,0420003525,0010001766,0010001402,0010001407,0010000046,0420003138,0010001546,0010001051,0420001214,0420003469,0010000241,0010001358,0420000714,0420003511,0010001288,0420003298,0420003205,0010001053,0420003491,0420003256,0420001195,0420001230,0420002252,0420003591,0420003162,0420003274,0010000162,0010001019,0010000000,0190000394
0010000172;0420003310,0010002122,0420001565,0340000061,0420001281,0420003220,0420000145,0420002228,0010000748,0010001018,0420003272,0010000550,0420003211,0010000234,0420003261,0010001809,0420003151,0010001267,0420003201,0420003225,0420003241,0420000102,0010000957,0420003193,0010001394,0010000127,0010000132,0420003432,0420003276,0010001029,0420003480,0010000965,0420003440,0420003249,0420003161,0010001872,0010001400,0420000065,0420000725,0420003119,0010000576,0420003156,0010001290,0010000688,0010001020,0420000164,0420003152,0420003223,0420003365,0010001770,0010000626,0420003168,0420003293,0420003340,0420003322,0010000219,0010001798,0010000266,0010000962,0420003129,0010001636,0420003175,0190000619,0010000809,0010001006,0010001321,0190000546,0010001293,0080001143,0010000176,0010002120,0010000133,0420003238,0010000975,0010000069,0420003547,0010001382,0010000623,0420003246,0010000129,0010001306,0420001568,0420000131,0010000188,0010000237,0010000039,0010001380,0220000475,0420003213,0010000590,0420003283,0420001544,0420000663,0420003313,0210001263,0010000718,0010000959,0420003174,0420003525,0010000142,0010001358,0420003517,0420000125,0420001559,0420003188,0010000171,0420003274,0010001019,0010000000
0010000174;0710001190,0010001589,0180000432,0010002076,0010001588,0730000601,0010001991,0730001535,0010000034,0010001657,0640000098,0010000047,0010000203,0010001808,0010000052,0010000645,0010000059,0010001957,0010001844,0010002025,0010001804
0010000176;0420003237,0420000103,0420000087,0010000007,0010000129,0190000729
0010000180;0420003237,0010000086,0420000112,0420003130,0420003220,0420003412,0190000018,0420000071,0010000579,0190000246,0420000145,0010001057,0420003233,0420003101,0420003498,0420003662,0010001018,0010000244,0420001552,0010000230,0420003479,0010000138,0420003196,0010000633,0420003272,0420002022,0010001582,0010000693,0420000732,0420003211,0010000976,0420003538,0420003309,0420000113,0420000160,0420000687,0200000375,0010001427,0420000103,0340001201,0010000234,0010001809,0420003144,0010001267,0010001283,0010001415,0010002103,0420003245,0420003242,0420000684,0420003201,0420003225,0010001813,0420003241,0420003459,0010002145,0420000102,0420003423,0420003620,0420003145,0010000711,0400000235,0420003467,0420003193,0420003379,0010000279,0420003195,0420003316,0420003200,0420001560,0010000132,0420003432,0420003276,0010001029,0420003480,0340001267,0420003270,0420001596,0420003509,0420003440,0130001057,0420000139,0420003249,0420003161,0010001872,0010001812,0010001400,0010000248,0420000065,0420002723,0010000592,0190000729,0420003119,0010000576,0420003156,0010001378,0010000650,0010001561,0190000003,0420003337,0010000265,0420002739,0010001290,0420003244,0420002232,0420003100,0010000078,0420003338,0010001367,0010000992,0010002076,0010000690,0420003152,0420001547,0420000701,0010001281,0420002007,0420003308,0420003223,0400001387,0190000914,0010001782,0010001770,0420003462,0420001174,0420003365,0420001553,0130000977,0420001190,0010001795,0190000021,0420003168,0010001779,0420003322,0420003293,0420003340,0400001064,0010000060,0010000219,0420003685,0420003484,0010001798,0340001535,0010000266,0340000290,0420003112,0420003311,0420003175,0010000629,0190000010,0420002710,0010001006,0010001321,0010001821,0080001143,0420000134,0010000176,0420003250,0010002120,0010001021,0420003481,0420003107,0010000133,0420003238,0410001289,0010000073,0010000691,0010000975,0420003614,0420001548,0010000534,0010000069,0400001355,0010001382,0420003547,0010000623,0420003341,0010002084,0010000129,0010001072,0420003215,0010001306,0420003398,0420000668,0420000281,0010000188,0010000172,0010000237,0010000039,0010001380,0220000475,0420003213,0420003283,0420001544,0420001555,0420003512,0420003313,0010000007,0420000719,0010000718,0010001413,0010000019,0420003174,0420003189,0420003525,0010001766,0420003138,0010001407,0010001418,0010001546,0010001051,0420001214,0010000241,0010001358,0420003715,0420003511,0420000690,0420001566,0420003298,0010001288,0420001559,0010001075,0010001053,0420003491,0420000027,0420001220,0420001230,0010000171,0010000031,0420002252,0010000542,0420003591,0360000134,0420003162,0420003274,0130000030,0010000162,0010000000,0190000394
0010000184;0010001132,0010000820,0010000980,0010001309,0010001431,0010001301,0010000014,0010000030,0010002030,0010002055,0010001855,0010001784,0010000114,0010001648,0010000431,0010001565,0010001522,0010001737,0010001980,0010002003,0010001128,0010001282,0010000425,0010001045
0010000188;0420003237,0010001070,0420000071,0420000156,0420001197,0420000223,0420000160,0420000687,0420001573,0010001427,0420000683,0420003557,0420003456,0420003144,0010002103,0420003607,0420003245,0420003241,0420003620,0420003556,0420003195,0420003276,0420003377,0420003270,0010000965,0420000139,0420003249,0420003338,0420000087,0420003100,0420000164,0010001281,0420001553,0420002243,0420003485,0190000021,0010000060,0010001807,0010001913,0420003516,0420003373,0400000220,0010000176,0410001289,0010000691,0010000975,0420003206,0420003614,0010001382,0010002084,0010000623,0420003398,0420001568,0420000131,0010000172,0010001083,0220000475,0420001544,0420001555,0420003430,0010000019,0420003114,0010001766,0420003138,0420003449,0420003511,0420003205,0010000171,0420003130,0420002228,0420003233,0010001364,0420003234,0010001018,0420003417,0010000244,0420003479,0010000675,0420001552,0010000138,0010001027,0420003196,0420001562,0010001582,0010000550,0400001023,0420003204,0200000375,0010001809,0010001415,0420003225,0010001813,0420003459,0010000937,0010000127,0420003316,0420003200,0010000132,0420003480,0420003440,0420000155,0420003161,0010001872,0420000065,0420003119,0010000650,0010001188,0010000265,0420002747,0010000078,0010001020,0010001571,0420000701,0420002007,0420003308,0400001387,0340001560,0400001064,0420003322,0420003293,0010000259,0420001540,0420003112,0420003311,0010000629,0010001006,0420003250,0010001021,0010000133,0010000073,0420001563,0420003294,0400001355,0420003341,0010001072,0010001306,0420000668,0420003487,0420003421,0010000067,0420000663,0010001368,0010000718,0010000959,0420000688,0420003525,0010001418,0010001546,0010001051,0340001214,0010001358,0420000125,0010001288,0010001075,0420003426,0420001559,0420003491,0420003256,0420001195,0010000624,0420003274,0420002235,0010000527,0340000061,0010000086,0420003220,0420003307,0420003412,0010000579,0010001057,0420001535,0420003498,0420001558,0400001030,0420003166,0010001659,0010000633,0420003272,0420003538,0420003309,0420000113,0420003454,0420000103,0340001201,0420003261,0420003151,0420003285,0010002145,0420000102,0420002751,0420003423,0420003467,0010000279,0010002104,0420001596,0420003509,0130001057,0010001400,0010000248,0190000729,0010000576,0010001378,0010000724,0420002739,0010001290,0420002232,0420003109,0010002076,0010000690,0420003152,0420003202,0420001190,0420003462,0010001770,0420000678,0420003413,0010001779,0420003340,0420003493,0420003278,0010000219,0420003685,0420003484,0010000266,0010000962,0010001293,0010001321,0010001821,0420003187,0420003481,0420003107,0420001548,0420001217,0010000069,0420003547,0010000129,0420003215,0010000237,0010000039,0420000297,0420003283,0420003512,0420003313,0010000007,0010001892,0010000029,0010001402,0010000046,0420003469,0010000241,0420000714,0420003226,0420003188,0420000027,0420003162,0010001019,0010000000,0010002122,0420001565,0420000112,0420000178,0420001281,0420000145,0420003101,0420003358,0420003662,0420003177,0420003240,0010000230,0010000693,0420003211,0010000976,0010000596,0420001554,0010000234,0010001267,0420003242,0420003201,0420003145,0420003530,0010000711,0010000014,0010000957,0400000235,0420003737,0420003193,0010001394,0420001560,0420003432,0010001029,0420000676,0010001812,0420003546,0420000153,0420003156,0190000003,0420003337,0420002018,0010000992,0420003229,0010001551,0420001547,0420003223,0420003365,0010001782,0010001795,0420003117,0420003168,0420003180,0420003654,0010000405,0010001798,0340001535,0420003129,0340000290,0420003175,0420002710,0010000705,0190000546,0010001127,0420001524,0080001143,0420000134,0010002120,0420003238,0010000534,0420003198,0420003246,0420000298,0010001380,0420003213,0010000590,0420003174,0010001559,0420003189,0010000142,0420003518,0420001214,0420003715,0420001566,0420003260,0010001053,0420001230,0420002252,0010000542,0420003591,0360000134,0010000162,0190000394
0010000194;0010000339
0010000195;0310000770,0010000876,0310000191,0310001270,0310000190,0010000161,0310000228,0010000137,0010000871,0310000786,0310000356
0010000196;0090000181,0010000136,0010000215,0010000250
0010000198;0310001080,0100001129,0010002083
0010000199;0080000844,0010000339,0010000109,0120000420,0120000656,0010000453,0010001156
0010000201;0010001349,0090001712,0160000652,0010001506,0080000852,0010000952,0010001850,0080001634,0050000210,0010000357,0010000552,0080000825,0080001699,0080000390,0010001705,0080002052,0010000660,0010001513,0570000140,0010000596,0010000070,0010001053,0010000720,0160001040,0010000128,0010000542,0110000195,0010001698,0160000670
0010000210;0010000160,0090000148,0080000303,0130000337
0010000214;0010000070,0090000149,0570000135
0010000216;0010000335,0010000943,0010001939,0010000194,0010001003,0670001138,0680000677
0010000217;0010000454
